iter	Logloss
501	0.6459147419
502	0.6459147419
503	0.6459147663
504	0.6459147663
505	0.6459147663
506	0.6459147663
507	0.6459147419
508	0.6459147419
509	0.6459147419
510	0.6459147663
511	0.6459147663
512	0.6459147663
513	0.6459147663
514	0.6459147663
515	0.6459147663
516	0.6459147663
517	0.6459147663
518	0.6459147663
519	0.6459147663
520	0.6459147663
521	0.6459147663
522	0.6459147663
523	0.6459147663
524	0.6459147663
525	0.6459147663
526	0.6459147663
527	0.6459147663
528	0.6459147663
529	0.6459147663
530	0.6459147663
531	0.6459147663
532	0.6459147663
533	0.6459147663
534	0.6459147663
535	0.6459147663
536	0.6459147663
537	0.6459147663
538	0.6459147663
539	0.6459147785
540	0.6459147785
541	0.6459154115
542	0.6459153749
543	0.645916154
544	0.6459161418
545	0.645916154
546	0.6459161418
547	0.6459162149
548	0.6459161297
549	0.6459161297
550	0.6459164583
551	0.6459158862
552	0.6459158862
553	0.6459157888
554	0.6459157766
555	0.6459157766
556	0.6459157766
557	0.6459157645
558	0.6459157645
559	0.6459157645
560	0.6459157645
561	0.6459157645
562	0.6459157645
563	0.6459157645
564	0.6459157645
565	0.6459157645
566	0.6459157645
567	0.6459157645
568	0.6459157766
569	0.6459157766
570	0.6459157766
571	0.6459157766
572	0.6459157645
573	0.6459157645
574	0.6459157645
575	0.6459157645
576	0.6459157645
577	0.6459157645
578	0.6459157645
579	0.6459157645
580	0.6459157645
581	0.6459157645
582	0.6459160931
583	0.6459160931
584	0.6459160931
585	0.6459160931
586	0.6459160931
587	0.6459160931
588	0.6459160931
589	0.6459160931
590	0.6459160931
591	0.6459160931
592	0.6459160931
593	0.645916081
594	0.645916081
595	0.645916081
596	0.645916081
597	0.6459160931
598	0.6459160931
599	0.645916081
600	0.6459160931
601	0.6459174565
602	0.6459174565
603	0.6459174565
604	0.6459174565
605	0.6459174322
606	0.6459174322
607	0.6459174322
608	0.6459174322
609	0.6459174322
610	0.6459174322
611	0.6459174322
612	0.6459174322
613	0.6459174322
614	0.6459174322
615	0.6459174322
616	0.6459174322
617	0.6459174322
618	0.6459174322
619	0.6459174443
620	0.6459174443
621	0.6459174443
622	0.6459174443
623	0.6459174443
624	0.6459174443
625	0.6459174443
626	0.6459174443
627	0.6459174443
628	0.6459174443
629	0.6459174443
630	0.6459174443
631	0.6459174322
632	0.6459174322
633	0.6459174322
634	0.6459174322
635	0.6459174322
636	0.6459174322
637	0.6459174322
638	0.6459174322
639	0.6459174322
640	0.6459174322
641	0.6459153871
642	0.6459157401
643	0.6459157401
644	0.6459157401
645	0.6459157523
646	0.6459157523
647	0.6459153993
648	0.6459153993
649	0.6459153993
650	0.6459153993
651	0.6459153993
652	0.6459153993
653	0.6459153993
654	0.6459153993
655	0.6459153993
656	0.6459153993
657	0.6459153993
658	0.6459153871
659	0.6459153871
660	0.6459153871
661	0.6459153993
662	0.6459153993
663	0.6459153993
664	0.6459153993
665	0.6459153993
666	0.6459182356
667	0.6459182599
668	0.6459176513
669	0.6459183573
670	0.6459205241
671	0.6459183695
672	0.6459180165
673	0.6459179434
674	0.6459185643
675	0.6459196233
676	0.6459196111
677	0.6459196476
678	0.6459179313
679	0.6459180895
680	0.6459178582
681	0.6459178947
682	0.6459179921
683	0.6459204389
684	0.6459202563
685	0.6459204632
686	0.6459204754
687	0.6459204145
688	0.6459202806
689	0.6459202685
690	0.6459193798
691	0.6459193798
692	0.6459190755
693	0.6459190755
694	0.6459194529
695	0.6459193555
696	0.645919745
697	0.645919745
698	0.6459197085
699	0.6459197085
700	0.6459197694
701	0.6459195868
702	0.645919465
703	0.6459202198
704	0.6459199276
705	0.6459200615
706	0.6459199033
707	0.6459112483
708	0.6459112848
709	0.6459108101
710	0.6459105179
711	0.6459102136
712	0.6459107614
713	0.6459105058
714	0.6459099336
715	0.6459099215
716	0.6459100067
717	0.6459185521
718	0.6459099823
719	0.6459105666
720	0.6459102623
721	0.6459105423
722	0.6459105545
723	0.6459127456
724	0.6459127578
725	0.6459127578
726	0.6459127578
727	0.6459128917
728	0.6459128917
729	0.6459123317
730	0.6459124413
731	0.6459120639
732	0.6459117352
733	0.6459116378
734	0.6459115526
735	0.6459114187
736	0.6459112605
737	0.6459111144
738	0.6459107492
739	0.6459109683
740	0.6459104327
741	0.6459112848
742	0.6459112361
743	0.6459112483
744	0.645910944
745	0.6459109927
746	0.6459107979
747	0.6459106397
748	0.6459106153
749	0.645910311
750	0.6459103232
751	0.6459102988
752	0.6459104205
753	0.6459104084
754	0.6459103962
755	0.6459103597
756	0.6459099945
757	0.6459097023
758	0.6459097876
759	0.6459096415
760	0.6459096415
761	0.6459096415
762	0.6459096415
763	0.6459096415
764	0.6459095441
765	0.6459095441
766	0.6459095441
767	0.6459095441
768	0.6459093737
769	0.6459093858
770	0.645909605
771	0.6459099093
772	0.6459098362
773	0.6459098362
774	0.6459094589
775	0.6459094589
776	0.6459094467
777	0.6459094467
778	0.6459094467
779	0.6459094467
780	0.6459094467
781	0.6459094589
782	0.6459094832
783	0.6459094832
784	0.6459094832
785	0.6459094832
786	0.6459094832
787	0.6459094832
788	0.6459100797
789	0.6459100675
790	0.6459100675
791	0.6459100675
792	0.6459100919
793	0.645910031
794	0.6459100188
795	0.6459100188
796	0.6459098971
797	0.6459098971
798	0.6459098728
799	0.6459098728
800	0.6459098849
801	0.6459098728
802	0.6459099701
803	0.6459100675
804	0.6459098971
805	0.6459099823
806	0.6459100188
807	0.6459100067
808	0.6459099823
809	0.6459098971
810	0.6459098971
811	0.6459098971
812	0.6459098971
813	0.6459098971
814	0.645909958
815	0.6459098849
816	0.6459098971
817	0.6459098971
818	0.6459098971
819	0.6459098971
820	0.6459098849
821	0.6459098849
822	0.6459099093
823	0.6459099215
824	0.6459099093
825	0.6459099093
826	0.6459099093
827	0.6459100188
828	0.6459099823
829	0.6459098849
830	0.6459098849
831	0.6459097267
832	0.6459094589
833	0.6459096902
834	0.6459096902
835	0.6459096902
836	0.6459097023
837	0.6459097023
838	0.6459094467
839	0.6459091911
840	0.6459091911
841	0.6459091911
842	0.6459091911
843	0.6459091911
844	0.6459093006
845	0.6459093006
846	0.6459091789
847	0.6459093006
848	0.6459092763
849	0.6459092763
850	0.6459092641
851	0.6459093006
852	0.6459093006
853	0.6459094345
854	0.6459093128
855	0.6459093006
856	0.6459092885
857	0.6459091302
858	0.6459093858
859	0.6459093737
860	0.6459093493
861	0.6459093493
862	0.6459093493
863	0.6459093493
864	0.6459093493
865	0.645909325
866	0.6459093128
867	0.6459092641
868	0.6459091546
869	0.6459088989
870	0.6459088989
871	0.6459088989
872	0.6459089963
873	0.6459089963
874	0.6459089963
875	0.6459090572
876	0.6459090937
877	0.6459090937
878	0.6459090207
879	0.6459087285
880	0.6459088259
881	0.6459089354
882	0.6459088015
883	0.6459088259
884	0.6459088259
885	0.6459088259
886	0.6459090815
887	0.6459089963
888	0.6459088624
889	0.6459085094
890	0.6459085094
891	0.6459085216
892	0.6459085459
893	0.6459085459
894	0.6459085459
895	0.6459085459
896	0.6459085703
897	0.6459085459
898	0.6459085459
899	0.6459085459
900	0.6459085459
901	0.6459085459
902	0.6459085581
903	0.6459085216
904	0.6459085216
905	0.6459085459
906	0.6459085459
907	0.6459085094
908	0.6459085459
909	0.6459085703
910	0.6459085703
911	0.6459085703
912	0.6459085459
913	0.6459085094
914	0.6459085459
915	0.6459085459
916	0.6459085459
917	0.6459085703
918	0.6459084972
919	0.6459084972
920	0.6459084972
921	0.6459084485
922	0.6459084607
923	0.6459084851
924	0.6459084851
925	0.6459084485
926	0.6459084485
927	0.6459084729
928	0.6459084851
929	0.6459084729
930	0.6459084729
931	0.6459084729
932	0.6459084729
933	0.6459084729
934	0.6459084729
935	0.6459084729
936	0.6459084729
937	0.6459084729
938	0.6459084729
939	0.6459084729
940	0.6459084729
941	0.6459085216
942	0.6459085094
943	0.6459085094
944	0.6459085094
945	0.6459084972
946	0.6459084972
947	0.6459084972
948	0.6459084729
949	0.6459084729
950	0.6459084729
951	0.6459084851
952	0.6459084851
953	0.6459084851
954	0.6459084972
955	0.6459084972
956	0.6459084972
957	0.6459084729
958	0.6459084729
959	0.6459084729
960	0.6459084729
961	0.6459084729
962	0.6459084729
963	0.6459084729
964	0.6459079007
965	0.6459077668
966	0.6459078399
967	0.6459078399
968	0.6459078399
969	0.6459078399
970	0.6459078399
971	0.6459078399
972	0.6459078399
973	0.6459079129
974	0.6459079981
975	0.6459079981
976	0.6459078277
977	0.6459078277
978	0.6459078642
979	0.6459079616
980	0.6459078886
981	0.6459078764
982	0.6459078034
983	0.6459078034
984	0.6459078034
985	0.6459078155
986	0.6459078155
987	0.6459078034
988	0.6459078034
989	0.6459077912
990	0.6459077668
991	0.6459077668
992	0.6459077668
993	0.6459077668
994	0.6459077668
995	0.6459077668
996	0.6459077668
997	0.6459077912
998	0.6459077912
999	0.645907779
